,feature_1,feature_2
0,11.42271695128506,-6.642593302944595
1,5.316337441881393,-4.445299236782784
2,0.6682051370823056,0.2726736668819162
3,1.0861555089176864,-1.007239938652636
4,8.650006629648267,5.452287894275249
5,4.085216667896421,3.5400462693991326
6,5.496884367169114,4.471699697824452
7,1.51668163127718,-1.3399227401985152
8,1.405940730929899,1.8170903493256267
9,8.35129458020124,5.77775569799513
10,0.3200142391492783,0.6658762794987938
11,-0.4322497702966729,-0.786661131716716
12,18.372800779333485,8.55391275254853
13,26.75102964343306,10.380542198626632
14,15.956454117634117,7.647401971438639
15,-0.10786463076348,-0.4643594183829299
16,3.425992771355767,2.975120697374655
17,0.2608199086165665,1.7355374252748748
18,-0.2409043089120979,1.4161481595755894
19,-0.8271797548298553,0.0038298284111782
20,0.4821663151960622,0.0907633702862201
21,7.222441049042398,5.655412101860251
22,0.3179792733878958,-1.7211456339415547
23,1.1145179487739654,1.3894734596491292
24,0.2472694985832184,0.6028756097537067
25,2.7513783205536124,-3.124404638721797
26,-0.6514765755671336,0.6787191660856375
27,5.195698893307212,-4.214763923611117
28,2.0386384385477765,1.6143744409668
29,0.5737281571735955,-1.355320208047425
30,0.8210770140775671,2.3870946949200107
31,2.6967127544728964,-2.981158435573263
32,0.7520244046269915,0.7218849762780941
33,0.419130218591379,-0.6533121607623901
34,0.8358707266989219,-1.6204604355516834
35,9.39068443231911,6.810837731686825
36,9.02608119864131,5.8698058600581335
37,2.889353939147884,3.6417226059938494
38,9.496417150243454,-6.178501459430375
39,2.4615401148305325,2.6090797800247696
40,5.749480791941134,4.307965779032553
41,10.423865868482034,-6.225834580369551
42,1.9013244050483855,-0.2101192603526127
43,5.367672868804057,4.600507666729594
44,3.0036303753114,-3.983058263790812
45,-0.5577603183697202,-0.5872866282220253
46,4.731726128805919,-2.424626595192136
47,2.5618505516948664,3.854951173053088
48,-0.7694004472340252,0.6222120449964224
49,10.039891699319444,6.515276062016565
50,1.877639738870785,3.1054614755294487
51,1.610739938967734,1.1946705655501413
52,-0.0179289751347155,-2.6069142952895
53,-0.5959699228462969,0.3556061535771355
54,1.878060868204345,-1.014026605551105
55,2.4808201294129684,2.6285210442667792
56,1.2961160986880034,1.3603896817838328
57,4.754086286899561,-4.349409174842131
58,21.73559483484822,9.60938205593295
59,-0.4114638299448202,0.3740662332808328
60,1.192581132447498,3.686223668478793
61,-1.3064757595983338,-1.0704040672218988
62,-0.2127049178874646,0.1402963968048465
63,0.921378520122438,-0.4534189983985031
64,4.432332182872607,4.74186198272365
65,1.0358454561825194,1.1002083532821756
66,3.245117531822692,-2.164004137683798
67,4.009692816162559,3.370522236729328
68,-0.8379432604692001,-1.3550598958921392
69,3.357504418389937,2.841589835349628
